A,B,C,D
147.16666666666669,35.33333333333333,0.0,244.8181818181818
207.16666666666669,66.6,27.375,0.0
0.0,97.5,73.0909090909091,7.6
0.0,124.89090909090909,98.0909090909091,36.14393939393939
25.18181818181818,0.0,147.89090909090908,94.08333333333334
83.41666666666666,6.333333333333334,11.714285714285714,154.08333333333331
143.41666666666669,32.33333333333333,0.5,214.08333333333331
203.41666666666669,67.83333333333333,33.93939393939394,0.0
0.0,95.08333333333334,70.38383838383838,9.416666666666668
0.0,135.5,123.81818181818181,36.416666666666664
30.75,0.0,183.8181818181818,96.0
90.75,8.0,54.0,156.0
150.75,40.733333333333334,0.3333333333333333,216.0
210.75,67.64285714285714,35.13636363636364,0.0
0.0,109.0952380952381,95.13636363636363,11.571428571428571
0.16666666666666666,128.81666666666666,155.13636363636363,38.60606060606061
19.75,0.0,215.13636363636363,98.33333333333334
49.75,10.333333333333332,0.16666666666666666,158.33333333333331
79.75,36.85,0.0,218.33333333333331
109.75,76.66666666666667,23.818181818181817,0.0
0.0,102.44444444444444,78.0909090909091,6.571428571428571
0.5,138.7171717171717,138.0909090909091,44.63636363636364
24.666666666666664,0.0,198.09090909090907,104.63636363636363
84.66666666666666,4.666666666666667,28.507936507936506,164.63636363636363
144.66666666666669,38.75,0.2857142857142857,224.63636363636363
204.66666666666669,63.85714285714286,25.96666666666667,0.0
0.0,88.44444444444444,75.0,12.848484848484848
0.0,129.5,135.0,59.25
36.33333333333333,0.0,195.0,119.25
96.33333333333334,1.5,42.885714285714286,179.25
156.33333333333331,28.066666666666666,0.0,239.25
216.33333333333331,58.425,23.19642857142857,0.0
0.0,92.01388888888889,66.2,13.357142857142858
0.0,122.0909090909091,126.2,48.25
25.333333333333336,0.0,186.2,108.25
79.13095238095238,6.333333333333334,0.0,168.25
139.13095238095238,34.93333333333333,0.0,228.25
199.13095238095238,66.17142857142858,24.444444444444443,0.0
0.0,92.90277777777777,75.06666666666666,13.625
0.5,134.2929292929293,135.06666666666666,51.611111111111114
24.925,0.0,195.06666666666666,111.61111111111111
73.58333333333334,0.0,27.25,171.61111111111111
133.58333333333331,30.75,0.0,231.61111111111111
193.58333333333331,54.766666666666666,22.125,0.0
0.0,95.0,75.64545454545456,11.642857142857142
0.0,119.23333333333335,135.64545454545453,40.97727272727273
19.97222222222222,0.0,195.64545454545453,100.79545454545455
68.78333333333333,7.5,18.666666666666668,160.79545454545456
128.78333333333333,31.5,0.0,220.79545454545456
188.78333333333333,70.6,25.386363636363637,0.0
0.0,91.06944444444444,75.5,9.25
0.25,124.52777777777777,135.5,38.27272727272727
23.85,0.0,195.5,95.63636363636364
79.75,5.0,94.83928571428571,155.63636363636363
139.75,52.4,0.2,215.63636363636363
199.75,61.58333333333333,41.0,0.2
0.0,86.07936507936508,101.0,12.2
1.0,122.5,161.0,42.66666666666667
27.113636363636363,0.0,221.0,102.66666666666666
84.25,9.5,0.0,162.66666666666669
144.25,34.13333333333333,0.42857142857142855,222.66666666666669
204.25,60.30952380952381,31.09090909090909,0.0
0.0,96.34722222222223,85.83333333333333,9.166666666666668
0.0,130.7909090909091,145.83333333333334,47.31060606060606
25.4,0.0,205.83333333333334,107.31060606060606
73.47619047619048,10.5,69.0,167.31060606060606
133.47619047619048,37.75,0.0,227.31060606060606
193.47619047619048,74.33333333333334,29.0,0.0
0.0,109.875,89.0,8.65
0.3333333333333333,139.46666666666667,149.0,35.25
26.31818181818182,0.0,209.0,95.08333333333334
80.25,7.166666666666667,0.0,155.08333333333331
140.25,43.5,0.14285714285714285,215.08333333333331
200.25,74.0,26.208333333333332,0.0
68.08571428571429,105.25,81.24242424242425,10.571428571428571
1.0,130.87272727272727,141.24242424242425,37.97272727272727
27.633333333333333,0.0,201.24242424242425,95.28333333333333
86.23333333333333,3.0,31.678571428571427,155.28333333333333
146.23333333333335,24.4,0.14285714285714285,215.28333333333333
206.23333333333335,60.714285714285715,25.79220779220779,0.0
0.0,83.55,79.45454545454545,8.166666666666666
0.0,118.51666666666668,139.45454545454544,34.89090909090909
22.166666666666664,0.0,199.45454545454544,89.84848484848484
76.51190476190476,6.5,32.285714285714285,149.84848484848487
136.51190476190476,40.25,0.0,209.84848484848487
196.51190476190476,72.33333333333334,36.52272727272727,0.0
0.0,99.35,96.52272727272728,9.75
0.0,128.46969696969697,156.52272727272725,39.727272727272734
42.083333333333336,0.0,216.52272727272725,99.63636363636364
102.08333333333334,3.0,0.0,159.63636363636363
162.08333333333331,32.6,0.5,219.63636363636363
222.08333333333331,64.0,37.833333333333336,0.0
0.0,98.58333333333334,97.83333333333334,11.133333333333333
2.0,123.66666666666666,157.83333333333331,50.08333333333333
47.25,0,217.83333333333331,110.08333333333334
107.25,6.666666666666667,0.0,170.08333333333331
167.25,22.333333333333332,0.0,230.08333333333331
227.25,61.083333333333336,27.444444444444443,0.0
0.0,92.57142857142857,79.91666666666666,8.5
0.0,140.2987012987013,139.91666666666669,37.41666666666667
15.666666666666666,0.0,199.91666666666669,97.23484848484848
69.66666666666666,9.0,74.16666666666667,157.2348484848485
129.66666666666669,39.0,0.2857142857142857,217.2348484848485
189.66666666666669,69.0,42.92727272727272,0.0
0.0,99.0,102.92727272727274,11.571428571428571
0.0,129.0,162.92727272727274,40.85
22.93181818181818,0,222.92727272727274,97.91666666666666
80.58333333333334,0,0.0,157.91666666666669
140.58333333333331,0,0.0,217.91666666666669
200.58333333333331,0,21.96825396825397,0.0
0.0,0,80.63492063492063,6.933333333333334
0.0,0,140.63492063492063,32.72727272727273
26.848484848484848,0,200.63492063492063,90.27272727272728
85.16666666666666,0,0.0,150.27272727272725
145.16666666666669,0,0,210.27272727272725
205.16666666666669,0,0,0.0
